TIME,POINT1,POINT2,POINT3
0.000000,239.940087,239.970043,239.940087
0.020000,239.892764,239.940090,239.892764
0.040000,239.852746,239.910142,239.852746
0.060000,239.817244,239.880477,239.817244
0.080000,239.784685,239.851298,239.784685
0.100000,239.754138,239.822708,239.754138
0.120000,239.725033,239.794733,239.725033
0.140000,239.697007,239.767358,239.697007
0.160000,239.669823,239.740547,239.669823
0.180000,239.643319,239.714255,239.643319
0.200000,239.617379,239.688434,239.617379
0.220000,239.591920,239.663040,239.591920
0.240000,239.566880,239.638033,239.566880
0.260000,239.542209,239.613377,239.542209
0.280000,239.517868,239.589041,239.517868
0.300000,239.493824,239.564996,239.493824
0.320000,239.470051,239.541218,239.470051
0.340000,239.446526,239.517686,239.446526
0.360000,239.423228,239.494381,239.423228
0.380000,239.400141,239.471286,239.400141
0.400000,239.377251,239.448386,239.377251
0.420000,239.354542,239.425669,239.354542
0.440000,239.332005,239.403123,239.332005
0.460000,239.309628,239.380737,239.309628
0.480000,239.287402,239.358502,239.287402
0.500000,239.265318,239.336409,239.265318
0.520000,239.243368,239.314451,239.243368
0.540000,239.221546,239.292619,239.221546
0.560000,239.199844,239.270909,239.199844
0.580000,239.178258,239.249314,239.178258
0.600000,239.156781,239.227828,239.156781
0.620000,239.135408,239.206447,239.135408
0.640000,239.114134,239.185165,239.114134
0.660000,239.092957,239.163978,239.092957
0.680000,239.071870,239.142884,239.071870
0.700000,239.050871,239.121876,239.050871
0.720000,239.029957,239.100953,239.029957
0.740000,239.009123,239.080111,239.009123
0.760000,238.988367,239.059346,238.988367
0.780000,238.967686,239.038657,238.967686
0.800000,238.947077,239.018040,238.947077
0.820000,238.926538,238.997493,238.926538
0.840000,238.906066,238.977013,238.906066
0.860000,238.885659,238.956598,238.885659
0.880000,238.865316,238.936246,238.865316
0.900000,238.845033,238.915956,238.845033
0.920000,238.824810,238.895724,238.824810
0.940000,238.804644,238.875550,238.804644
0.960000,238.784533,238.855431,238.784533
0.980000,238.764477,238.835366,238.764477
1.000000,238.744472,238.815354,238.744472
1.020000,238.724519,238.795393,238.724519
1.040000,238.704615,238.775481,238.704615
1.060000,238.684760,238.755618,238.684760
1.080000,238.664951,238.735801,238.664951
1.100000,238.645188,238.716030,238.645188
1.120000,238.625470,238.696304,238.625470
1.140000,238.605795,238.676621,238.605795
1.160000,238.586163,238.656981,238.586163
1.180000,238.566571,238.637382,238.566571
1.200000,238.547021,238.617823,238.547021
1.220000,238.527509,238.598304,238.527509
1.240000,238.508036,238.578823,238.508036
1.260000,238.488601,238.559380,238.488601
1.280000,238.469203,238.539974,238.469203
1.300000,238.449840,238.520604,238.449840
1.320000,238.430513,238.501269,238.430513
1.340000,238.411221,238.481969,238.411221
1.360000,238.391962,238.462703,238.391962
1.380000,238.372737,238.443470,238.372737
1.400000,238.353544,238.424269,238.353544
1.420000,238.334383,238.405100,238.334383
1.440000,238.315254,238.385963,238.315254
1.460000,238.296155,238.366857,238.296155
1.480000,238.277087,238.347781,238.277087
